url,title,cluster,keywords_top
https://portkey.ai/blog/decoding-openai-evals/,"Decoding OpenAI Evals - what is eval, templates,",2,eval; evals; templates; completion; output; text; use evals; graded; model graded; answer; model; llm; run; use; accuracy; functions; dataset; given; evaluate; class
https://portkey.ai/blog/lessons-from-building-a-billion-scale-ai-gateway/,How to scale AI apps - Lessons from building a billion-scale AI Gateway,5,ai; generative ai; generative; billion; lessons; scale ai; scaling; scale; gateway; ai applications; ai gateway; challenges; portkey; accuracy; models; journey; operational; applications; like; optimizing performance
https://portkey.ai/blog/dspy-in-production/,What is DSPy? How it works and use cases,3,dspy; attribute; program; attributes; ai; programming; metric; complexity; task; production; metrics; llm; gpt; prod; mongodb; optimization; 10x; manual; manual prompt; weights
https://portkey.ai/blog/tree-of-thought-prompting/,What is tree of thought prompting?,3,tree thought; tree; thought; thought prompting; prompting; paths; problems; solution; complex problems; promising; evaluation; solving; creative; problem solving; exploration; approaches; problem; reasoning; exploring; technique
https://portkey.ai/blog/multi-llm-text-summarization/,Multi-LLM Text Summarization - Summary,0,multi llm; summarization; decentralized; summaries; llm; framework; single llm; multi; llms generate; text; single; strategies; centralized; texts; liu; methods; summary; paper introduces; score; llms
https://portkey.ai/blog/the-complete-guide-to-prompt-engineering,Prompt Engineering Guide: Techniques & Management Tips for LLMs,3,prompt; prompts; prompt engineering; engineering; prompting; model; output; tip; desired; effective prompts; tasks; example; effective; refine; helps; designing; automatic prompt; prompt library; version control; desired output
https://portkey.ai/blog/build-vs-buy-llm-gateways/,Build vs Buy - LLM Gateways,5,llm gateway; buying; buying llm; gateway; building llm; llm; house; ai; building; solution; resources; organizations; integrations; businesses; flexibility; business; scratch; vendor; features; prioritize
https://portkey.ai/blog/chain-of-thought-using-o1-models/,Chain-of-Thought (CoT) Capabilities in OpenAI's o1 models,2,cot; o1; o1 mini; preview; reasoning; mini; tasks; step; o1 preview; chain thought; thought; models; problem solving; problem; mini o1; require; chain; solving; tasks require; step reasoning
https://portkey.ai/blog/multi-agent-ai-systems-openai-swarm/,How to Build Multi-Agent AI Systems with OpenAI Swarm,5,agent; multi agent; agents; ai; openai; educational; ai agents; agent systems; multi; secure; systems; using openai; security observability; ai agent; activity; collaborative; framework; ai systems; portkey; task
https://portkey.ai/blog/vercel-ai-sdk-integration/,7 Ways to Make Your Vercel AI SDK App Production-Ready,4,vercel; vercel ai; const; portkey; ai; sdk; conditional; conditional routing; import; gpt4; guardrails; reliability features; provider; configuration; apikey; override_params; override_params model; observability; api_key; production
https://portkey.ai/blog/what-is-automated-prompt-engineering/,Automatic Prompt Engineering: Boosting AI Performance with Smarter Prompts,3,prompt; prompt engineering; prompts; engineering; automatic prompt; automatic; ape; automated prompt; ai; automated; manual; generation; task; tasks; learning; iterations; manual prompt; prompt creation; generate; data
https://portkey.ai/blog/openais-prompt-caching-a-deep-dive/,OpenAI’s Prompt Caching: A Deep Dive,4,caching; cache; openai; prompt caching; prompt; cached; prefix; portkey; 4o; openai prompt; tokens; o1; input tokens; gpt 4o; cache hit; mini; openai models; openai new; messages; prompts
https://portkey.ai/blog/the-complete-guide-to-prompt-engineering/,Prompt Engineering Guide: Techniques & Management Tips for LLMs,3,prompt; prompts; prompt engineering; engineering; prompting; model; output; tip; desired; effective prompts; tasks; example; effective; refine; helps; designing; automatic prompt; prompt library; version control; desired output
https://portkey.ai/blog/openai-omni-moderation-latest-benchmark/,Benchmarking the new moderation model from OpenAI,2,omni; moderation; legacy; content; score; recall; multilingual; content moderation; moderation latest; false; problematic; omni moderation; higher; potentially; harmful; harmful content; dataset; model; benchmarking; flagged
https://portkey.ai/blog/transforming-e-commerce-search-with-generative-ai-insights-from-walmarts-journey/,Walmart: Transforming E-Commerce Search with Semantic Cache,2,walmart; chatter; caching; semantic; semantic caching; search; generative ai; generative; tail; rohit; commerce; future; queries; shopping; journey; cache; ai; offered; significant; functions
https://portkey.ai/blog/why-we-chose-ts-over-python-to-build-potkeys-ai-gateway/,Why We Chose TypeScript Over Python for the World's Fastest AI Gateway,5,typescript; gateway; python; edge computing; ai; ai gateway; computing; cloudflare; edge; fastest; performant; performance; open source; cons; project; pros; world; contributors; latency; globally
https://portkey.ai/blog/production-grade-agents-with-portkey/,Bring Your Agents to Production with Portkey,4,api_key; createheaders; portkey_gateway_url; agent; import; default_headers; default_headers createheaders; ai; agents; openai; provider openai; openai_api_key; base_url; base_url portkey_gateway_url; api_key portkey_api_key; portkey_api_key; portkey; portkey_ai; portkey_ai import; provider
https://portkey.ai/blog/rag-app-using-portkey-and-mongodb-in-10-mins/,Build your RAG app in 10 mins,4,mongodb; rag; patronus; atlas; portkey; llamaindex; document; guardrail; api_key; vector; cluster; createheaders; retrieval; llm; portkey_gateway_url; configure portkey; vector search; ai; store; data
https://portkey.ai/blog/patronus-ai-on-portkey-gateway-guardrails/,Portkey & Patronus - Bringing Responsible LLMs in Production,4,patronus; portkey gateway; evaluators; portkey; llm behavior; detecting; llm; guardrail; gateway; behavior; info; guardrails; suite; evaluations; bring; start; ai; actions; checks; useful
https://portkey.ai/blog/bringing-guardrails-on-the-gateway/,Open Sourcing Guardrails on the Gateway Framework,4,gateway; llm; portkey; guardrails; llm behavior; component; missing; open; open source; apps; ai; biggest; couldn; outputs; source; apps production; available portkey; source ai; believe; ai apps
https://portkey.ai/blog/portkey-and-f5-empowering-secure-and-intelligent-ai-application-delivery/,Partnering with F5 to Productionize Enterprise AI,5,f5; ai; distributed cloud; application; ai application; delivery; distributed; cloud; partnering; portkey; services; partnership; llm; intelligent; enterprise; enterprise ai; availability; security; orchestration; api requests
https://portkey.ai/blog/portkey-goes-multimodal/,Multimodal AI Gateway,4,vision; multimodal; portkey; virtual_key; config; portkey portkey; vision models; portkey api_key; api_key portkey_api_key; virtual_key openai; completely; portkey_ai; portkey_ai import; import portkey; api_key; portkey_api_key; quizizz; cache; llms; import
https://portkey.ai/blog/building-a-full-stack-llmops-platform/,🌖 Announcing $3M Seed Round to Bring LLMs to Production,4,gen; llmops; gen ai; llmops platform; portkey; round; llm; mission; companies; dev; building; ai; seed; excited; apps; cloudflare; ayush; requests; customers; enabled
https://portkey.ai/blog/openai-model-deprecation-guide/,OpenAI Model Deprecation Guide,2,gpt; recommended; text; turbo; shifting; moderation; beta; o1; preview; models; openai; gpt turbo; jan; transition; v1; tunes; fine tunes; models fine; mini; 002
https://portkey.ai/blog/what-is-llmops/,What is LLMOps?,4,think; yeah; fine; rohit; host; vector; fine tuning; tuning; interesting; llm; use; companies; people; really; model; ve; search; inference; absolutely; idea
https://portkey.ai/blog/llmlingua-compressing-prompts-for-accelerated-inference-of-large-language-models-summary/,LLMLingua: Compressing Prompts for Accelerated Inference of LLMs,0,compression; method; compressing; token level; instruction tuning; model inference; inference; llmlingua; experimental; iterative; distribution; alignment; reduce cost; instruction; accelerate; algorithm; large language; models llms; state art; budget
https://portkey.ai/blog/llama-2/,"What is LLAMA-2? Capabilities, comparisons, how to get started",0,llama; meta; fine; llama2; models; 13b; python; openai; open source; open; fine tuning; tuning; model; source; openai models; chat; commercial; license; available; 70b
https://portkey.ai/blog/boosted-prompt-ensembles-for-large-language-models-summary/,Boosted Prompt Ensembles for Large Language Models - Summary,0,ensembles; prompt; shot prompts; ensemble; shot; space; gsm8k; construct; algorithm; prompt ensembling; ensembling; examples; dataset; prompting; single prompt; chosen; examples prompt; train; proposes; prompts
https://portkey.ai/blog/audiogpt-understanding-and-generating-speech-music-sound-and-talking-head-summary/,"AudioGPT: Understanding and Generating Speech, Music, Sound, and Talking Head",0,foundation models; understanding generation; dialogue; multi modal; talking; modal; speech; sound; process complex; head; complements; models process; foundation; audio; numerous; generation; understanding; tasks; multi; llms
https://portkey.ai/blog/chameleon-plug-and-play-compositional-reasoning-with-large-language-models-summary/,Chameleon: Plug-and-Play Compositional Reasoning with Large Language Models,0,plug play; reasoning; plug; search engines; play; compose; engines; framework; web search; tools; vision models; web; modules; inherent; language; rule based; external tools; search; rule; reasoning tasks
https://portkey.ai/blog/sparks-of-artificial-general-intelligence-early-experiments-with-gpt-4-summary/,Sparks of Artificial General Intelligence: Early experiments with GPT-4,0,general intelligence; gpt; intelligence; agi; general; artificial; law; exhibit; paper; models gpt; span; demonstrates; novel; vision; early; coding; difficult; previous; version; discusses
https://portkey.ai/blog/comparing-llm-outputs-with-elo-ratings/,Ranking LLMs with Elo Ratings,2,rating; ratings; rank; ranking; plt; np; models; recipe; test; players; array; llms; head; pick; based performance; based; model; method; input; import
https://portkey.ai/blog/seggpt-segmenting-everything-in-context-summary/,SegGPT: Segmenting Everything In Context - Summary,2,segmentation; segmentation tasks; segmenting; context; arbitrary; object; tasks; videos; context learning; video; semantic; perform; images; ensemble; tasks including; instance; inference; model; wang; learning
https://portkey.ai/blog/self-consistency-improves-chain-of-thought-reasoning-in-language-models-summary/,Self-Consistency Improves Chain of Thought Reasoning,0,self consistency; reasoning; self; consistency; reasoning paths; chain thought; performance chain; thought; chain; paths; thought prompting; marginalizing; decoding strategy; prompting language; decoding; prompting; proposed method; complex reasoning; diverse set; samples
https://portkey.ai/blog/large-language-models-are-human-level-prompt-engineers-summary/,Large Language Models Are Human-Level Prompt Engineers,0,ape; instruction; program; shot; automatic prompt; selects; zero shot; language; shot learning; automatic; searching; optimizes; natural language; prompt; zero; performance; instructions; natural; shot performance; prompt engineer
https://portkey.ai/blog/the-power-of-scale-for-parameter-efficient-prompt-tuning-summary/,The Power of Scale for Parameter-Efficient Prompt Tuning,0,prompt tuning; tuning; prompt; ensembling; competitive; robustness; transfer; domain; prompt ensembling; downstream tasks; learning; scale prompt; soft; shot learning; pre; outperforms; downstream; prefix; model; prompts
https://portkey.ai/blog/chain-of-thought-prompting-elicits-reasoning-in-large-language-models-summary/,Chain-of-Thought Prompting Elicits Reasoning in LLms,0,chain thought; thought; chain; prompting; reasoning; thought prompting; symbolic; language models; large language; perform complex; language; commonsense; models; large; prompting chain; models perform; arithmetic; palm; reasoning tasks; complex reasoning
https://portkey.ai/blog/how-to-add-enterprise-controls-to-openwebui/,"How to add enterprise controls to OpenWebUI: cost tracking, access control, and more",5,openwebui; cost tracking; enterprise; access; portkey; tracking; teams; cost; usage; enforce; access control; grade; trails; audit trails; metadata; overruns; track; centralized; compliance; control
https://portkey.ai/blog/securing-enterprise-ai-with-ai-gateway-and-guardrails/,Securing enterprise AI with gateways and guardrails,5,palo; alto; palo alto; prisma; airs; prisma airs; ai; runtime; security; guardrails; enterprises; enforcement; alto networks; policies; agents; urls; risks; networks; blocked; portkey
https://portkey.ai/blog/mcp-message-types-complete-json-rpc-reference-guide/,MCP Message Types: Complete MCP JSON-RPC Reference Guide,6,id; params; message; method; server; client; true; mcp; subscribe; resources; capabilities; request; sampling; await; notifications; json; tools; result; initialize; advertise
https://portkey.ai/blog/enterprise-need-for-an-llm-gateway/,Beyond the Hype: The Enterprise AI Blueprint You Need Now,5,ai; strategic; partner; enterprise ai; enterprise; industry; ve; successful; capabilities; advantage; essential infrastructure; gateway; industry specific; establish; partnership; models; buy; approach; phase; manufacturing
https://portkey.ai/blog/otel-with-llm-observability-for-agents/,Why connecting OTel traces with LLM logs is critical for agent workflows,4,otel; agent; traces; end; llm; end end; logs; agent workflows; observability; telemetry; lifecycle; workflows; disconnected; agents; debugging; entire; tool; connected; cost; portkey
https://portkey.ai/blog/librechat-for-enterprises-with-tracking-visbility-and-governance/,"Scaling LibreChat for enterprise use: tracking, visibility, and governance",5,librechat; teams; portkey; enterprises; usage; visibility; team; overruns; model; debug; control visibility; finance teams; track; control; user; changing; teams start; confidently; happen; use
https://portkey.ai/blog/control-and-visibility-to-claude-code/,Bringing control and visibility to Claude Code with an AI Gateway,5,claude code; claude; code; enterprise; portkey; unified ai; access; user team; enterprise ready; route; teams; ready; team; visibility; ai; logging; controls; usage; alerts; gateway
https://portkey.ai/blog/model-context-protocol/,Deep Dive into Model Context Protocol (MCP),6,mcp; ai; protocol; standardized; servers; communication; tools; protocol mcp; model context; context protocol; ai models; integration; systems; external; portkey; mcp servers; ai systems; core; mcp client; ayush
https://portkey.ai/blog/report/,LLMs in Prod 2025: Insights from 2 Trillion+ Tokens,5,trillion tokens; trillion; tokens; 2024; ai; llms prod; multi provider; report; prod; 2025; ai infrastructure; llms; multi; building reliable; simple queries; 500; scaled; moved; saw; reliability
https://portkey.ai/blog/event-driven-architecture-for-ai-agents/,Event-Driven Architecture and MCP/ Multi-Agentic Systems,6,event driven; event; mcp; driven; ai; architectural; practitioners; architectures; model context; context protocol; implementation; protocol; architecture; ai practitioners; explained; http; systems; web; evolution; practical
https://portkey.ai/blog/top-10-mcp-servers/,Top 10 MCP servers,6,search; key features; mcp; mcp server; server; use cases; management; mcp servers; features; cases; context aware; reference; servers; aware; official; context; google; use; key; file
https://portkey.ai/blog/prompt-security-and-guardrails,Prompt Security and Guardrails for safe AI outputs,5,prompt security; security; prompt; ai; guardrails; outputs; harmful; content; responses; moderation; content filtering; prompts; filtering; inappropriate; biased; input validation; offensive; security guardrails; risks; offensive biased
https://portkey.ai/blog/balancing-model-accuracy-performance-and-costs-with-an-ai-gateway/,"How to balance AI model accuracy, performance, and costs with an AI gateway",5,ai; performance costs; accuracy; costs; model; model accuracy; balance; models; caching; time; performance; ai gateway; regular; cost; usage; gateway; metrics; ways; ai projects; queries
https://portkey.ai/blog/openai-new-agent-tools-making-sense-of-the-evolving-ai-infrastructure-landscape/,OpenAI's New Agent Tools: Navigating Strategic Implications for Enterprise AI,5,openai; enterprises; vendor; ai; strategic; api; orchestration; chat; landscape; flexibility; ai infrastructure; capabilities; strategy; responses; remains; rapidly; infrastructure; chat completions; new; agent
https://portkey.ai/blog/beyond-implementation-why-audit-logs-are-critical-for-enterprise-ai-governance/,Beyond Implementation: Why Audit Logs are Critical for Enterprise AI Governance,5,audit; audit logs; ai infrastructure; ai; logs; enterprise; infrastructure; complete visibility; visibility; audit trail; ai operations; retention; trail; just; access; enterprise ai; today; enterprise grade; company; configuration
https://portkey.ai/blog/frugalgpt-how-to-use-large-language-models-while-reducing-cost-and-improving-performance-summary/,FrugalGPT: How to Use Large Language Models While Reducing Cost and Improving Performance - Summary,0,frugalgpt; approximation; prompt adaptation; llm approximation; llm cascade; approximation llm; llm; cascade; adaptation; cost; inference; uses; language; reduce; framework; llm apis; queries; natural language; associated; natural
https://portkey.ai/blog/multi-llm-support-for-enterprises,Why Multi-LLM Provider Support is Critical for Enterprises,4,provider; providers; building; llm; need; application; llm providers; point failure; multi llm; isn; single point; redundancy; llm provider; lock; rates; multi; multiple providers; different; handle; route
https://portkey.ai/blog/understanding-rag-a-deeper-dive-into-the-fusion-of-retrieval-and-generation/,Understanding RAG: A Deeper Dive into the Fusion of Retrieval and Generation,2,rag; travel; retrieval; generative; retrieval systems; models; building rag; library; query; agent; generation; information; building; face transformers; llamaindex; langchain; developers; hugging; generation rag; hugging face
https://portkey.ai/blog/ai-prompts-for-product-marketers/,AI Prompts for Product Marketers,3,product; competitor; messaging; objection; competitive; value; compelling; ai; pain points; points; sales; pain; prompts; audience; posts; feature; analyze; step; marketing; craft
https://portkey.ai/blog/what-is-meta-prompting/,Meta prompting: Enhancing LLM Performance,3,meta prompting; meta; prompting; prompt; ai; creates; prompts; better; self; create; refine; responses; json; engineering; prompt engineering; prompting meta; prompting works; create better; new prompt; final
https://portkey.ai/blog/what-are-ai-agents,What are AI agents?,5,agents; ai agents; work; agents work; ai; agent; human; choices; learning; making; agents ai; developers; independently; action; actions; different; tasks; think; pick; customer
https://portkey.ai/blog/examples-of-ai-agents,Real-world applications and examples of AI agents,5,agents; ai agents; ai; gaming; toyota; healthcare; automotive; agents work; agent; cancer; robotics; retail; google; just; work; engineering; ai agent; com; retailers; google cloud
https://portkey.ai/blog/multi-llm-support-for-enterprises/,Why Multi-LLM Provider Support is Critical for Enterprises,4,provider; providers; building; llm; need; application; llm providers; point failure; multi llm; isn; single point; redundancy; llm provider; lock; rates; multi; multiple providers; different; handle; route
https://portkey.ai/blog/what-is-an-llm-gateway/,What is an LLM Gateway?,4,llm gateway; gateway; llm; llms; performance; ai; ensures; models; applications; smooth; simplifies; applications llms; ai applications; ensuring; portkey llm; best performance; resource use; security; compliance; developers
https://portkey.ai/blog/the-right-ai-gateway-for-you/,Why Portkey is the AI gateway your team needs,5,ai; portkey; traditional api; gateway; gateways; security; designed; built; api; infrastructure; guardrails; ai workloads; traditional; api gateways; token; ai specific; ai infrastructure; response; costs; built ai
https://portkey.ai/blog/prompt-engineering-techniques/,Exploring prompt engineering techniques for effective AI outputs,3,prompting; prompt; based prompting; prompt engineering; engineering; model; outputs; technique; need; output; instruction based; based; prompts; shot; instructions; task; step; tasks; instruction; meta prompting
https://portkey.ai/blog/llm-observability-vs-monitoring/,LLM observability vs LLM monitoring,4,monitoring; observability; llm; monitoring observability; llm observability; metrics; health; issues; vs; response; token; ll; token usage; response times; usage; patterns; root; understand; helps; times
https://portkey.ai/blog/prompt-chaining-for-complex-tasks,Using Prompt Chaining for Complex Tasks,3,prompt chaining; chaining; prompt; step; steps; tasks; customer; prompt chains; complex tasks; chains; complex; helps; prompt job; chain; breaking; create; job; clear; big; work
https://portkey.ai/blog/what-is-automated-prompt-engineering,Automatic Prompt Engineering: Boosting AI Performance with Smarter Prompts,3,prompt; prompt engineering; prompts; engineering; automatic prompt; automatic; ape; automated prompt; ai; automated; manual; generation; task; tasks; learning; iterations; manual prompt; prompt creation; generate; data
https://portkey.ai/blog/zero-shot-vs-few-shot-prompting/,Zero-Shot vs. Few-Shot Prompting | Which is Best for Your AI?,3,shot; shot prompting; prompting; zero shot; zero; examples; shot shot; example; tone; model; prompt; training; tasks; responses; specific; general; user; ai model; knowledge; sentiment analysis
https://portkey.ai/blog/the-cost-of-building-an-llm-gateway/,The Real Cost of Building an LLM Gateway,4,000; gateway; building; llm gateway; year; typically; costs; infrastructure; let; building llm; costs building; smoothly; spending; ai; isn; development; just; traffic spikes; isn just; llm
https://portkey.ai/blog/prompt-chaining-for-complex-tasks/,Using Prompt Chaining for Complex Tasks,3,prompt chaining; chaining; prompt; step; steps; tasks; customer; prompt chains; complex tasks; chains; complex; helps; prompt job; chain; breaking; create; job; clear; big; work
https://portkey.ai/blog/finops-to-optimize-genai-costs/,FinOps practices to optimize GenAI costs,5,finops; costs; ai; genai; teams; expenses; spending; organizations; budget; genai costs; building sustainable; storage; cloud; workloads; finance; cost; resources; 000; sustainable; chatbot
https://portkey.ai/blog/evaluating-prompt-effectiveness-key-metrics-and-tools/,Evaluating Prompt Effectiveness: Key Metrics and Tools,3,prompt; readability; evaluation; relevance; similarity; response; metrics; effectiveness; prompts; team; consistency; return; accuracy; dspy; coherence; chatbot; user; evaluating; testing; output
https://portkey.ai/blog/tracking-llm-token-usage-across-providers-teams-and-workloads/,"Tracking LLM token usage across providers, teams and workloads",4,tokens; token; usage; teams; token usage; billing; consumption; workloads; workload; efficiency; spend; model; providers; retries; platform teams; tracking; agent; llm; attribution; organizations
https://portkey.ai/blog/agent-observability-measuring-tools-plans-and-outcomes/,"Agent observability: measuring tools, plans, and outcomes",5,agent; agent observability; tool; outcomes; observability; reasoning; tools; metrics; plan; steps; plans; planning; visibility; step; agents; outcome; trace; calls; tool calls; teams
https://portkey.ai/blog/buyers-guide-to-llm-observability-tools/,Buyer’s guide to LLM observability tools,5,llm observability; observability; llm; house; data; dashboards; buy; solution; does; cost; compatibility; ai; open standards; quality; building llm; standards; ongoing; provides; models; teams
https://portkey.ai/blog/ai-cost-observability-a-practical-guide-to-understanding-and-managing-llm-spend/,AI cost observability: A practical guide to understanding and managing LLM spend,5,cost observability; cost; spend; teams; ai cost; observability; workspace; tokens; ai; token; usage; retries; finops; anomalies; provider; routing; visibility; agent; monthly; consumed
https://portkey.ai/blog/observability-is-now-a-business-function-for-ai/,Observability is now a business function for AI,5,observability; gartner; ai; governance; llm; llm observability; model; teams; telemetry; open standards; compliance; standards; tracing; traces; traceability; finops; systems; reliability; business; token
https://portkey.ai/blog/tracing-failures-from-the-llm-call-to-the-user-experience/,End-to-End Debugging: Tracing Failures from the LLM Call to the User Experience,4,user; end; intelligence; feedback; infra; interaction; users; experience; debugging; end end; user experience; outcomes; infrastructure; teams; request; portkey trace; portkey; signals; guessing; did
https://portkey.ai/blog/just-tell-me-prompt-engineering-in-business-process-management-summary/,Just Tell Me: Prompt Engineering in Business Process Management,0,prompt engineering; engineering; prompt; tasks; trained language; nlp; language; downstream; pre trained; lms; business; pre; specifications; trained; natural language; identifies; management; discusses; paper discusses; language models
https://portkey.ai/blog/how-ai-gateways-are-revolutionizing-production-ready-ai-systems/,How AI Gateways are the bridge to production-ready AI apps,5,ai; mongodb; impact; ai gateways; ai operations; gateways; ai gateway; business impact; gateway; operations; solution; data; portkey; businesses; providers; ai applications; features; performance; quizizz; applications
https://portkey.ai/blog/chain-of-thought-prompting-elicits-reasoning-in-large-language-models-summary,Chain-of-Thought Prompting Elicits Reasoning in LLms,0,chain thought; thought; chain; prompting; reasoning; thought prompting; symbolic; language models; large language; perform complex; language; commonsense; models; large; prompting chain; models perform; arithmetic; palm; reasoning tasks; complex reasoning
https://portkey.ai/blog/mrkl-systems-a-modular-neuro-symbolic-architecture-that-combines-large-language-models-external-knowledge-sources-and-discrete-reasoning-summary/,Overcoming LLM Limitations with Neuro-Symbolic MRKL Systems,0,modules; symbolic; lms; knowledge; modular; reasoning; proprietary; language; sources; extensibility; combines; limitations; large language; interpretability; neural; language models; architecture; date; large; external
https://portkey.ai/blog/building-the-worlds-fastest-ai-gateway-streaming-transformers/,Building the worlds fastest AI Gateway - streaming transformers,4,stream; upload; file; files; batching; batch; chunks; transforms; s3; transform; expects; v1; fly; portkey; bedrock; json; uploads; gateway; post; html
https://portkey.ai/blog/retries-fallbacks-and-circuit-breakers-in-llm-apps/,"Retries, fallbacks, and circuit breakers in LLM apps: what to use when",4,failure; circuit; retries; fallbacks; retries fallbacks; breakers; circuit breakers; breaker; degraded; provider; failures; retry; traffic; agent; fallback; delay; failing; reactive; lived; status codes
https://portkey.ai/blog/claude-sonnet-4-5-vs-gpt-5/,"Claude Sonnet 4.5 vs GPT-5: performance, efficiency, and pricing compared.",2,sonnet; reasoning; gpt; claude sonnet; claude; deeper reasoning; million; tool; tokens; coding; mode; input; depth; enabled; accuracy; deeper; output; stability; adaptive; cost
https://portkey.ai/blog/failover-routing-strategies-for-llms-in-production/,Failover routing strategies for LLMs in production,4,failover; provider; gpt4; providers; multiple providers; codes; portkey; strategies; routing; override_params; override_params model; latency; failure; virtual key; delay; error; reliability; seconds; traffic; outages
https://portkey.ai/blog/canary-testing-for-llm-apps/,Canary Testing for LLM Apps,4,canary; canary testing; testing; small; traffic; updates; version; new model; llm; changes; new; model; percentage; user; group; users; llm applications; llm apps; gives; model version
https://portkey.ai/blog/task-based-llm-routing/,Task-Based LLM Routing: Optimizing LLM Performance for the Right Job,4,task based; routing; task; based llm; llm routing; based; based routing; models; model; tasks; gpt; like gpt; llm; use; claude; ai; fallback; portkey; code; like
https://portkey.ai/blog/simplifying-llm-batch-inference/,Simplifying LLM batch inference,4,batching; batch; batches; file; providers; portkey; provider; jobs; uploads; upload; format; s3; limit errors; workloads; provider specific; unified; inference; apis; rate limit; workload
https://portkey.ai/blog/the-hidden-challenge-of-mcp-adoption-in-enterprises/,The hidden challenge of MCP adoption in enterprises in 2025,6,servers; mcp; sprawl; server; mcp servers; mcp adoption; enterprises; employees; secure; adoption; unmanaged; catalog; organizations; hundreds; don know; spin; visibility usage; governance; gateways; centralized
https://portkey.ai/blog/what-is-costar-prompt-engineering/,COSTAR Prompt Engineering: What It Is and Why It Matters,3,string; prompt; prompt engineering; engineering; prompts; model; different; technical; language models; models; structured; language; audience; tickets; ai; specific; analyzing; approach; results; try
https://portkey.ai/blog/understanding-prompt-engineering-parameters/,Understanding prompt engineering parameters,3,temperature; parameters; settings; float; range; prompt; prompt engineering; words; creative; responses; model; engineering; low; frequency; word; parameter; factual; help; likely; 100
https://portkey.ai/blog/what-are-ai-agents/,What are AI agents?,5,agents; ai agents; work; agents work; ai; agent; human; choices; learning; making; agents ai; developers; independently; action; actions; different; tasks; think; pick; customer
https://portkey.ai/blog/what-is-knowledge-augmented-generation/,What is Knowledge Augmented Generation?,2,knowledge; professional; logical; reasoning; framework; knowledge graphs; graphs; government; generation; augmented; medical; domains; rag; augmented generation; form; systems; information; domain; guided; structured
https://portkey.ai/blog/model-context-protocol-for-llm-appls,What is Model Context Protocol?,6,protocol; mcp; context; context management; data sources; model context; context protocol; sources; data; management; protocol mcp; integrations; enterprise llm; custom; implements; custom integrations; model; standardized; challenges; integration
https://portkey.ai/blog/reducing-ai-hallucinations-with-guardrails/,Reducing AI hallucinations with guardrails,5,ai hallucinations; hallucinations; ai; incorrect; generative ai; validation; generative; facts; guardrails; training; sources; plausible; training data; lead; verified; information; trusted; trust; topics; source
https://portkey.ai/blog/llm-routing-techniques-for-high-volume-applications/,LLM routing techniques for high-volume applications,4,routing; llm routing; based routing; techniques; high volume; traffic; volume; cost; latency; llm; model; high; provider; based; outages; workloads; providers; models; endpoint; breakers
https://portkey.ai/blog/why-llm-security-is-non-negotiable/,Why LLM security is non-negotiable,4,prompt security; prompt; security; guardrail; guardrails; protect; portkey; ai guardrails; model; user; llm; prompts responses; ai; prompts; harmful; llm security; filters; inputs; override; protections
https://portkey.ai/blog/prompt-security-and-guardrails/,Prompt Security and Guardrails for safe AI outputs,5,prompt security; security; prompt; ai; guardrails; outputs; harmful; content; responses; moderation; content filtering; prompts; filtering; inappropriate; biased; input validation; offensive; security guardrails; risks; offensive biased
https://portkey.ai/blog/what-is-llm-observability,What is LLM Observability?,4,llm observability; observability; model; metrics; llm; performance; pillars; teams; monitoring; model behavior; pinpoint; events; logs; enabling teams; tracking; tracing; behavior; issues; inefficiencies; bottlenecks
https://portkey.ai/blog/librechat-vs-openwebui/,LibreChat vs Open WebUI: Choose the Right ChatGPT UI for Your Organization,2,webui; open webui; librechat; open; librechat open; platforms; ai; native; docker; opt open; integration; installation; options; administrative; choice; opt; ollama; python; control; rag
https://portkey.ai/blog/prompting-chatgpt-vs-claude/,Prompting ChatGPT vs. Claude: Comparison of Two Leading AI Models,3,claude; chatgpt; nuanced; prompts; chatgpt claude; creative; prompting; tasks; responses; like; versions; conversational; response; prompting chatgpt; prompt; tasks requiring; claude chatgpt; rigid; tone; continuity
https://portkey.ai/blog/ai-governance-checklist-for-2025,AI Governance Checklist for 2025: control and safety via an AI gateway,5,governance; risk; guardrails; ai; model; use; ai governance; inventory; models; teams; policies; compliance; regulatory; 2025; data; high risk; portkey; output; fallback logic; usage
https://portkey.ai/blog/ai-governance-checklist-for-2025/,AI Governance Checklist for 2025: control and safety via an AI gateway,5,governance; risk; guardrails; ai; model; use; ai governance; inventory; models; teams; policies; compliance; regulatory; 2025; data; high risk; portkey; output; fallback logic; usage
https://portkey.ai/blog/make-cline-enterprise-ready-using-ai-gateway/,Make Cline enterprise-ready using an AI Gateway,5,cline; access; teams; usage; ai; policies; portkey; ai coding; caching; governance; security; ai gateway; developers; gateway; organization; cost; user team; coding; enterprise ready; compliance
https://portkey.ai/blog/prompt-engineering-for-stable-diffusion/,Prompt Engineering for Stable Diffusion,3,stable diffusion; diffusion; stable; sunset; city; prompt; negative; prompts; images; emphasis; elements; neon; detailed; style; image; seed; explanation; quality; scene; weight
https://portkey.ai/blog/how-to-improve-llm-performance/,How to improve LLM performance,3,llm performance; caching; llm; performance; fine; exact; costs; understands; smart; response; responses; legal; fine tuning; questions; cache; tuning; smart caching; prompts; semantic; response times
