url,keywords
https://galileo.ai/blog/galileo-agent-reliability-platform,agent; agents; engine; luna; insights engine; agent metrics; leaderboard; multi agent; agent reliability; reliability platform; time guardrails; view; platform; graph; metrics; multi; failure; small language; agent systems; guardrails
https://galileo.ai/blog/deploying-generative-ai-at-enterprise-scale-navigating-challenges-and-unlocking-potential,genai; ai; costs; businesses; models; open source; sanyal; open; cost; systems; source; evaluation; performance; companies; source models; solid; inference costs; cost management; inference; businesses need
https://galileo.ai/blog/cto-guide-to-llm-chatbot-performance,chatbot; business; conversation; ve; user; bot; satisfaction; journey; processing time; metric helps; metrics; business impact; launch; flows; business value; technical; users; days; patterns; capabilities
https://galileo.ai/blog/understanding-explainability-in-ai-what-it-is-and-how-it-works,explainability; xai; explainable ai; ai; explanations; explainable; model; black; black box; local; predictions; box; global; interpretability; models; transparency; ai model; decisions; ethical; agnostic
https://galileo.ai/blog/understanding-latency-in-ai-what-it-is-and-how-it-works,latency; hardware; ai; low latency; processing; delays; reducing latency; data; performance; throughput; systems; reducing; low; ai systems; network; edge computing; faster; gpus; speed; reduce latency
https://galileo.ai/blog/evaluating-generative-ai-overcoming-challenges-in-a-complex-landscape,ai; generative ai; generative; software; ai hallucinations; evaluation; hallucinations; systems; humans; evaluating; book; human; chatterji; traditional software; metrics; human loop; donât; itâs; builders; ai agents
https://galileo.ai/blog/ai-fluency,ai; ai fluency; fluency; fluent; ai tools; teams; learning; skills; technologies; data; organization; systems; business; ethical; benefits; understanding; cross functional; initiatives; decision making; use ai
https://galileo.ai/blog/rouge-ai,rouge; ai; ai generated; generated text; text; generated; rouge metrics; word; human written; developers; human; metrics; like; ai outputs; words; written; outputs; itâs; translations; smarter
https://galileo.ai/blog/metrics-for-evaluating-llm-chatbots-part-2,conversation; systems; sophisticated; caching; pii; metrics; availability; simple; maintaining; cost; semantic; brand; toxicity; languages; systems maintain; response; patterns; routing; cultural; hit
https://galileo.ai/blog/measuring-ai-roi-and-achieving-efficiency-gains-insights-from-industry-experts,ai; roi; companies; efficiency gains; strategic; gains; investments; roi ai; ai initiatives; businesses; use cases; initiatives; returns; high roi; efficiency; cases; organizations; value; understanding ai; resources
https://galileo.ai/blog/metrics-for-evaluating-llm-chatbots-part-1,conversation; chatbot; klarna; handoff; intent; resolution; user; metric; metrics; awareness; knowledge; failures; trust; task; temporal; context; count; ai chatbots; information; accuracy
https://galileo.ai/blog/engineering-leaders-navigate-ai-challenges,ai; leaders; engineering; chatterji; business; investments; risk; risks; operational; organizational; ai investments; business needs; frameworks; organizations; alignment; ai capabilities; use; security; compliance; expectations
https://galileo.ai/blog/governance-trustworthiness-and-production-grade-ai-building-the-future-of-trustworthy-artificial,ai; governance; systems; governance ai; trustworthiness; trustworthy ai; ai systems; production grade; function calling; ai governance; grade; data; trustworthy; regulatory; calling; production; ai development; monitoring; companies; need
https://galileo.ai/blog/comparing-rag-and-traditional-llms-which-suits-your-project,traditional llms; rag; llms; traditional; rag traditional; data; information; external; models; ai; rag models; retrieval; performance; date; real time; accessing; time data; retraining; time; accuracy
https://galileo.ai/blog/datadog-vs-galileo-choosing-the-best-monitoring-solution-for-llms,datadog; monitoring; llm monitoring; llms; prompt injection; ai; llm; injection; attacks; injection attacks; features; security; threats; concurrency; like prompt; tools; llm specific; security features; prompt; galileo
https://galileo.ai/blog/top-metrics-to-monitor-and-improve-rag-performance,rag; retrieval; performance; data; rag performance; rag systems; feedback; retrieved; metrics; accuracy; key metrics; pitfalls; user; embedding; chunking; language model; model; reranking; retrieved documents; satisfaction
https://galileo.ai/blog/best-real-time-speech-to-text-tools,speech; speech text; transcription; text; text tool; tool; integration; text tools; key features; real time; low latency; features; transcriptions; ar; real; latency; tools; time transcription; live; time
https://galileo.ai/blog/top-enterprise-speech-to-text-solutions-for-enterprises,speech text; speech; transcription; text; integration; text technology; enterprises; support; ai; enterprise; text solutions; pricing; accuracy; terminology; solutions; customization; compliance; technologies; data; transcriptions
https://galileo.ai/blog/comparing-llms-and-nlp-models-what-you-need-to-know,nlp models; nlp; traditional nlp; llms; models; language; tasks; language tasks; traditional; llms traditional; understanding; sentiment; human like; resource; computational; project; text; specific; resources; like text
https://galileo.ai/blog/introduction-to-agent-development-challenges-and-innovations,agents; ai; ai agents; data; agent; multimodal; agent development; security; access; development; ai agent; founder; innovations; challenges; systems; legacy systems; secure; distributed systems; performance; permissions
https://galileo.ai/blog/metrics-for-evaluating-ai-agents,agent; claims; analysis; tax; processing; ai; firm; company; implementing; market; corporate; agents; revealed; insurance; improved; document; resource; sales; suggestions; audit
https://galileo.ai/blog/navigating-the-complex-landscape-of-ai-regulation-and-trust,ai; regulation; trust; regulations; developers; regulatory; ai regulation; systems; ai technologies; ai systems; sheth; technologies; layer; businesses; compliance; trustworthy; chatterji; regulated; ensuring; safely
https://galileo.ai/blog/meet-galileo-at-aws-re-invent-2024,embed; help build; aws; meeting; ai; guidance; trustworthy ai; starting; request; expert; help; looking; pipeline; journey; trustworthy; evaluations; ai applications; build; just; robust
https://galileo.ai/blog/best-benchmarks-for-evaluating-llms-critical-thinking-abilities,critical thinking; thinking; reasoning; benchmarks; model; logical; ai; critical; models; tasks; datasets; evaluation; abilities; problem solving; benchmark; metrics; solving; llms; logical reasoning; model ability
https://galileo.ai/blog/best-practices-for-ai-model-validation-in-machine-learning,validation; model validation; model; data; cross validation; overfitting; validation processes; performance; cross; model performance; features; ai; tools; fold; models; ai models; training; metrics; unseen; synthetic
https://galileo.ai/blog/building-an-effective-llm-evaluation-framework-from-scratch,evaluation; llm; llm evaluation; test cases; evaluation framework; test; metrics; framework; llms; criteria; cases; llm applications; factual accuracy; problematic; outputs; evaluations; like; reference; business; factual
https://galileo.ai/blog/best-llm-observability-tools-compared-for-2024,observability; auto instrumentation; instrumentation; observability tools; features; cost management; retrieval analysis; integration; auto; tools; pii redaction; galileo; user friendly; llm; friendly; cost; redaction; llm observability; compliance; monitoring
https://galileo.ai/blog/tricks-to-improve-llm-as-a-judge,judges; llm; llm judge; judge; llm judges; criteria; evaluation; evaluations; aren; series; mastering llm; room; style; biases; model ability; refinement; ebook; better; responses; shot
https://galileo.ai/blog/confidently-ship-ai-applications-with-databricks-and-galileo,databricks; observability; trust; trust ai; training evaluation; native; trusted; build trust; integrations; galileo helps; evaluation; serving; build; llm evaluation; layer; ai applications; enterprises; ai; market; ai evaluation
https://galileo.ai/blog/best-practices-for-creating-your-llm-as-a-judge,judge; validator; llm judge; str; llm; summary; float; def; judgments; kappa; summaries; json; prompt; score; list; return; choosing; self model; evaluation; format
https://galileo.ai/blog/announcing-our-series-b,evaluation intelligence; measurement; ai; evaluation; problem; intelligence; aiâs; new ai; evaluation models; teams; ai development; builders; weâve; uber; metrics; platform; twilio; leaders; development; luna
https://galileo.ai/blog/llm-as-a-judge-vs-human-evaluation,llm; judge; llm judge; llms; evaluation; chainpoll; human; bias; pairwise; method; outputs; paper; evaluators; favor; pq; models; scoring; reference; biases; prompting
https://galileo.ai/blog/insights-from-state-of-ai-report-2024,ai; companies; ai companies; meta; market; tech; revenue; regulation; billion; public; government; anthropic; european; landscape; growth; eu; trend; technologies; google; investment
https://galileo.ai/blog/help-improve-galileo-genai-studio,genai studio; shape; studio; future; genai; galileo genai; product; spots; future ai; sign; drive; join; latest; limited; want; features; evaluations; access; improve; test
https://galileo.ai/blog/llmops-insights-from-industry-leaders-on-the-evolving-genai-stack,genai; productionize; founder; enterprises; startups; adoption; panel; ai; importance; forward; fine; models; exploring; fine tuning; organizations; rag; tuning; ceo; highlighted; van
https://galileo.ai/blog/why-most-ai-agents-fail-and-how-to-fix-them,agents; agent; reasoning; ai agents; planning; tasks; tool; single agent; architectures; tools; feedback; actions; ai; complex; calling; loops; agents perform; task; mechanisms; plans
https://galileo.ai/blog/synthetic-data-rag,synthetic; synthetic data; data; training; qwen; pre training; models; datasets; high quality; quality; model; generating synthetic; pre; dataset; data used; world data; data generated; used; generated; samples
https://galileo.ai/blog/mastering-agents-langgraph-vs-autogen-vs-crew,crew; crew ai; langgraph; autogen; agents; autogen autogen; langgraph langgraph; winner; agent; ai crew; interactions; supports; ai; memory; framework; replay; code; users; multi agent; execution
https://galileo.ai/blog/how-to-integrate-ibm-watsonx-with-galileo-to-evaluate-your-llm-applications,ibm; install; configure; galileo platform; platform; integrate; powerful; genai applications; video; sdk; detect hallucinations; ll explore; quickly; galileo; iterate; demo; rag performance; concepts; numerous; stack
https://galileo.ai/blog/how-to-evaluate-llms-for-rag,statement; chainpoll; rag; context; ragas; immune; score; risk factors; subtilis; chatqa; oral; trulens; second case; case controlled; controlled study; llms; study; gut; mucosal; model
https://galileo.ai/blog/best-llms-for-rag,context rag; rag; source llms; source; open source; open; context; medium; long context; cost; flash; llms; models; legal; rag tasks; closed source; 000; 4o; gpt 4o; closed
https://galileo.ai/blog/generative-ai-and-llm-insights-august-2024,https; hallucinations; multimodal models; io; extrinsic; genai evaluation; multimodal; stack; genai; generative ai; www; llms; year; app; generative; survey; rungalileo io; deep dive; blog; rag
https://galileo.ai/blog/llm-hallucination-index-rag-special,000; closed; hallucination index; index; closed source; context; source; models; book; context length; tokens; context adherence; rag; hallucination; model; adherence; tested; llm; open; performance
https://galileo.ai/blog/hp-partner,hp; ai; studio; partner; galileo; powered applications; evaluation foundation; trustworthy ai; platform; excited; foundation models; 2024; generative ai; development; trust; proprietary; ai development; generative; trustworthy; customers
https://galileo.ai/blog/survey-of-hallucinations-in-multimodal-models,video; visual; hallucinations; lvlms; audio; et al; et; al; captioning; al 2023; object; multimodal; hallucination; al 2024; scene; models; image; 2023; dataset; mllms
https://galileo.ai/blog/solving-challenges-in-genai-evaluation-cost-latency-and-accuracy,luna; llms; evaluation; chainpoll; llm; bias; efms; paper; judge; biases; galileo luna; human; preference scores; evaluators; bias llms; prompting; vibe; text; evaluations; preference
https://galileo.ai/blog/galileo-luna-breakthrough-in-llm-evaluation-beating-gpt-3-5-and-ragas,luna; et al; et; al; rag; hallucination detection; qa; dataset; hallucination; ragas; detection; gpt; cost; 2021; outperforms; latency; efm; evaluation; context; commercial
https://galileo.ai/blog/introducing-galileo-luna-a-family-of-evaluation-foundation-models,luna; evaluations; efms; evaluation; evaluation tasks; ultra; low latency; luna efms; ultra low; low; galileo luna; efm; proved; customers; hallucinations; gpt; genai; low cost; cost; evaluation foundation
https://galileo.ai/blog/meet-galileo-at-databricks-data-ai-summit-2024,data ai; genai; databricks; end; backed metrics; ceo; weâll; session; event; apps; innovations; donât; 11; 50; mitigating; research backed; backed; join; team; expert
https://galileo.ai/blog/generative-ai-and-llm-insights-may-2024,https; retriever; rag; com; apps; ai; ai data; llm systems; layers; generative ai; techniques; early; llm; companies; generative; rules; identified; enterprise; landscape; 2024
https://galileo.ai/blog/introducing-protect-realtime-hallucination-firewall,protect; rules; galileo protect; galileo; teams; customers; ai; hallucinations; real time; firewall; stages; backed metrics; attacks; solution; genai; galileo observe; observe; weâre; configure; days
https://galileo.ai/blog/is-llama-3-better-than-gpt4,llama; models; 70b; training; meta; open source; open; release; source; index; ai; hallucination index; performance; trained; models like; cut; attention; like gpt; community; sequence
https://galileo.ai/blog/practical-tips-for-genai-system-evaluation,governance; science; databricks; genai; data; ai; model; teams; data science; session; models; accuracy; governance ai; ai teams; evaluation; evaluations; generative; expected; production; utility
https://galileo.ai/blog/enough-strategy-lets-build,genai; skills; session; scope; productionize; start; generative ai; canât; generative; watch; ai; roi; stay; defined; collaboration; automation; right; itâs; applications; autogen
https://galileo.ai/blog/enterprise-ai-adoption-journey,ai; genai; session; teams; enterprise; businesses; enterprise ai; tangible; use case; watch; case; use; experimental; measurable; going; beginning; risk management; roi; furthermore; project
https://galileo.ai/blog/mastering-rag-how-to-observe-your-rag-post-deployment,import; rag; emb_model_name; metrics; questions; llm_model_name; index_name; observability; rag_chain_executor; dimensions; os; company; embedding; text embedding; tqdm; 384; 0125; turbo 0125; embedding small; performance
https://galileo.ai/blog/generative-ai-and-llm-insights-april-2024,https; llms; attention; com; infrastructure; education; visual; state; space; bit; llms perform; quality data; long context; 2024; models; weights; genai; ml; transformers; supporting
https://galileo.ai/blog/mastering-rag-adaptive-and-corrective-self-raft,rag; raft; self; retrieval augmented; augmented; self reflection; title; person; retrieval; derived; reflection; papers; reading; adaptive; learning; retrieve; adapting; day; paper; language
https://galileo.ai/blog/genai-at-enterprise-scale,genai; linkedin; organizational; enterprise; ai; session; startups; accessibility; watch; exploration; 2024; beginning; phase; begin; experimentation; frameworks; adoption; model; product; uses
https://galileo.ai/blog/mastering-rag-choosing-the-perfect-vector-database,vector; search; database; vector database; vector databases; databases; vectors; disk; insertion; storage; data; filtering; indices; similarity; insertion speed; query; speed; scalability; based; features
https://galileo.ai/blog/mastering-rag-how-to-select-a-reranking-model,reranker; rerankers; reranking; colbert; documents; document; pq; cross encoders; embeddings; rerank; index_name; query; jina; import; encoders; search; ranking; query document; emb_model_name; cross
https://galileo.ai/blog/generative-ai-and-llm-insights-march-2024,climate; https; startups; com; www; synthetic; tech; synthetic data; fine; fine tune; tuning; tune; 2024; ai; llms; generative ai; generative; capable; rag; chatbot
https://galileo.ai/blog/mastering-rag-how-to-select-an-embedding-model,embeddings; embedding; import; pq; text; index_name; rag; text embedding; documents; questions; vector; embedding model; scorers; index; chunk; embedding models; chunks; dimensions; emb_model_name; dimension
https://galileo.ai/blog/mastering-rag-advanced-chunking-techniques-for-llm-applications,separator; chunks; self; chunk; text; sentences; unstructured documents; documents elements; str; chunking; unstructured; separators; splitter; _separator; list; list str; current_doc; documents; def; elements
https://galileo.ai/blog/mastering-rag-improve-performance-with-4-powerful-metrics,import; rag; hair; questions; index_name; df; chunk; emb_model_name; colour; pq; text_splitter_identifier; emb_model_identifier; text_splitter; scorers; product; pinecone; embedding; color; dimension; description
https://galileo.ai/blog/announcing-rag-and-agent-analytics,chunk; output quality; output; chunking; rag; rag agent; chunking strategy; agent analytics; completeness; retrieval; chunks; teams; context; chunk attribution; chunk utilization; attribution; gpt turbo; turbo; help teams; context adherence
https://galileo.ai/blog/generative-ai-and-llm-insights-february-2024,attention; https; com; evolution; llm; self; llms; attention mechanisms; smaller models; smaller; coding; parameters; github; team; safety; head; 2023; optimization; models; dive
https://galileo.ai/blog/mastering-rag-how-to-architect-an-enterprise-rag-system,rag; user; document; retrieval; storage; query; documents; search; encoder; indexing; index; information; queries; data; authentication; vector; api; performance; cost; database
https://galileo.ai/blog/galileo-and-google-cloud-evaluate-observe-generative-ai-apps,google cloud; google; cloud; generative ai; llm; ai; generative; observability; experimentation; metrics; ai application; runs; evaluation; platform; galileo; prompt; ai applications; vector; experimentation observability; application
https://galileo.ai/blog/mastering-rag-llm-prompting-techniques-for-reducing-hallucinations,verification; documents; llama; noisy; retrieved; rag; response; emotional; retrieved documents; shot; questions; answer; model; prompt; baseline; information; identity; llms; original; prompts
https://galileo.ai/blog/ready-for-regulation-preparing-for-the-eu-ai-act,quality management; risk ai; management; risk; ai; procedures; high risk; eu; act; eu ai; ai act; systems; compliance; quality; companies; person; ai systems; data; assessment; technical documentation
https://galileo.ai/blog/mastering-rag-8-scenarios-to-test-before-going-to-production,rag; documents; model; information; retrieved documents; assesses model; test; category; assesses; queries; retrieved; evaluates model; activities; query; model response; evaluates; rag models; models; harmful; bot
https://galileo.ai/blog/hallucination-index,index; hallucination index; hallucination; rag; llm; task types; task; context; teams; question answer; llmâs; hallucinations; type; variability; generative ai; popular; llms; question; wanted; generative
https://galileo.ai/blog/15-key-takeaways-from-openai-dev-day,gpt turbo; turbo; gpt; openai; function calling; developers; json; pricing; new; model; calling; function; context window; assistants; window; using gpt; mode; api; ai; functions
https://galileo.ai/blog/5-key-takeaways-from-biden-executive-order-for-ai,red; teaming; red teaming; ai; safety; administration; privacy; government; harmful; order; discrimination; team members; test cases; members; ai systems; executive; test; individuals; systems; algorithmic
https://galileo.ai/blog/chainpoll,chainpoll; hallucination detection; hallucination; proposed; detection; llms; metrics; head; hallucinations; datasets; contributions; reasoning; llmâs; critically; recent; logical reasoning; aggregate; construct; outperforms; explainable
https://galileo.ai/blog/galileo-x-zilliz-the-power-of-vector-embeddings,vector embeddings; vector; embeddings; unstructured data; data; unstructured; layer; neural; embedding; networks; network; images audio; data data; neural networks; doesnât; hundreds; data model; audio; vectors; images
https://galileo.ai/blog/optimizing-llm-performance-rag-vs-finetune-vs-both,fine tuning; tuning; fine; rag; rag rag; data; retrieval; model; tuning fine; external; question; conclusion; sources; llm; generation; technical expertise; training; answering; question answering; knowledge
https://galileo.ai/blog/a-framework-to-detect-llm-hallucinations,hallucinations; context; hallucination; uncertainty; answer; matter; llms; perplexity; action; prompting; does; question; metrics; groundedness; llm; reranking; model; experiment; indicates; text
https://galileo.ai/blog/metrics-first-approach-to-llm-evaluation,chunk; galilei; galileo galilei; response; population; model response; retrieved; metric signal; higher output; italian; correlated; context; perplexity; generated answer; prompt; metric; model; metrics; climate; climate change
https://galileo.ai/blog/announcing-llm-studio,llm studio; studio; llm; teams; metrics; fine; prompt; fine tune; llms; built; tune; monitor; weâve; experimentation; data; application; nlp; help teams; language models; apps
https://galileo.ai/blog/5-techniques-for-detecting-llm-hallucinations,et al; et; al; selfcheckgpt; sentence; translation; summary; paper; hallucinations; technique; reference based; reference; probability; based; based approach; al 2023; llms; answering; summarization; source
https://galileo.ai/blog/deep-dive-into-llm-hallucinations-across-generative-tasks,intrinsic; extrinsic; original; hallucination; et al; et; al; text; translation; says; original text; hallucinations; vaccine; generation; doesn; summaries; information; errors; bot; dialogue
https://galileo.ai/blog/pinecone-galileo-get-the-right-context-for-your-prompts,pinecone; right context; context; llm; llms; llm studio; galileo; embeddings; prompts; studio; right; production; vector database; powered; llm powered; database; visualize; apps; augmented; vector
https://galileo.ai/blog/introducing-data-error-potential-dep-new-powerful-metric-for-quantifying-data-difficulty-for-a,dep; data; dep score; model; margin; data error; score; garbage; modelâs; critical data; samples; difficulty; data model; high dep; agnostic; error; wrong; mislabeled; confidence; calculating
https://galileo.ai/blog/labelstudio-galileo-fix-your-ml-data-quality-10x-faster,label; data; labeling; studio; ml; inspection; send; labeled; click; videos; ml workflow; galileo; data science; model; science; ml data; quality; workflow; annotation; identifying
https://galileo.ai/blog/examining-imagenet-errors-with-galileo,imagenet; images; dataset; dep; training; computer vision; computer; misclassified; vision; high dep; model; data; training dataset; samples; examine; classes; embeddings; dogs; group; color
https://galileo.ai/blog/free-machine-learning-workshop-build-higher-quality-models-with-higher-quality-data,machine learning; machine; data; learning; common challenges; galileo; overview; data errors; explanation; learning models; preprocessing; debug; debugging; data quality; fix; discussion; errors; resolve; hands; libraries
https://galileo.ai/blog/nlp-huggingface-transformers-ner-understanding-bert-with-galileo,label; dataset; ner; huggingface; trainer; tokenizer; import; labels; model; zip; galileo; predictions; args; project; install; training; console; prediction; train; names
https://galileo.ai/blog/building-high-quality-models-using-high-quality-data-at-scale,data; model; ml; data set; high quality; principle; phase; quality; quality models; high; set; data model; quality data; ml workflow; ve; issues; metrics; able; features; principles
https://galileo.ai/blog/scale-your-ml-team-impact,ml teams; model; ml; data; data scientists; scientists; teams; production; model accuracy; samples; labeling; piece; experiments; trying; data intelligence; automation; models production; ad; ad hoc; hoc
https://galileo.ai/blog/machine-learning-data-quality-survey,survey; ml; data; experienced; data quality; direction; discussion; partners; practitioners; quality; community; report; ml data; broader; influence; work; ll; free; amazon; help
https://galileo.ai/blog/machine-learning-data-blindspots,data; unstructured data; unstructured; curating; model; training; dataset; phase; errors; fixing; ml teams; production; ad; ad hoc; datasets; modelâs; hoc; teams; pre training; data scientists
https://galileo.ai/blog/scaled-data-quality,df; numpy; array; wanted; np; 01; ms; 000; df df; data; rows; pandas; really; cpu; fast; memory; core; calculation; file; total
https://galileo.ai/blog/data-centric-machine-learning,data; ml; model; data set; quality; features; machine learning; models; machine; noisy; learning; feature; curating; labels; quality models; dataset; centric; training; hyperparameter; data quality
https://galileo.ai/blog/4-types-of-ml-data-errors-you-can-fix-right-now,samples; classes; data; data error; imbalance; ml data; ml; class; modelâs; data errors; dataset; errors; confusing; imbalances; overlap; finding; minutes; similar; reviewing; error
https://galileo.ai/blog/5-principles-you-need-to-know-about-continuous-ml-data-intelligence,data; ml; data intelligence; ml data; intelligence; fixing; tools; ml workflow; scripts; google; model; health; ml teams; inspect; monitoring; inspection; getting; quickly; workflow; data centric
https://galileo.ai/blog/ml-data-the-past-present-and-future,ml; data; ml platforms; ml data; uber; platforms; stores; models; jobs; quality; years; learning; machine learning; advancements; rise; machine; unstructured; big; compute; apple
https://galileo.ai/blog/improving-your-ml-datasets-part-2-ner,spans; dep; span; actor; genre; high dep; word; model; uncover; samples; ner; high roi; dataset; f1 score; high; errors; score; data; class; f1
https://galileo.ai/blog/what-is-ner-and-why-it-s-hard-to-get-right,ner; span; text classification; spans; label; classification; sample; annotation; model; words; sentence; categories; model predicts; word; samples; text; errors; entity; predicts; given
https://galileo.ai/blog/improving-your-ml-datasets-with-galileo-part-1,samples; dataset; garbage; classes; dep; model; class; label; fixing; test; galileo; errors; data; datasets; talk; note; dep score; training; fixed; ground truth
https://galileo.ai/blog/introducing-ml-data-intelligence,data; ml; ml data; data errors; errors; ml teams; ml models; problem; data scientists; data intelligence; scientists; model; labeling; models; production; fix; scripts; models production; galileo; supervised
https://galileo.ai/blog/multi-agent-llm-systems-fail,agent; agents; coordination; breakdowns; multi agent; role; failures; replay; messages; multi; context; work; confusion; intent; specialization; planner; violations; drift; implement; entire
https://galileo.ai/blog/ai-deployment-quality-guardrails,validation; guardrails; thresholds; threshold; performance; deployment; model; quality; models; data; automated; metrics; business; traffic; production; testing; criteria; ai; reports; validation results
https://www.galileo.ai/blog/ai-agent-architecture,agent; agent architectures; architectures; architectural; systems; memory; planning; architecture; ai agent; agent architecture; reasoning; actions; business; perception; reactive; decision; hours; shifting; ai; enterprise
https://www.galileo.ai/blog/agentic-ai-frameworks,agent; agents; systems; multi agent; agentic; agent systems; frameworks; ai frameworks; event; agentic ai; communication; multi; ai; environments; protocols; advanced; real; architectures; performance; agentic systems
https://www.galileo.ai/blog/mastering-agents-langgraph-vs-autogen-vs-crew,crew; crew ai; langgraph; autogen; agents; autogen autogen; langgraph langgraph; winner; agent; ai crew; interactions; supports; ai; memory; framework; replay; code; users; multi agent; execution
https://www.galileo.ai/blog/deep-dive-into-llm-hallucinations-across-generative-tasks,intrinsic; extrinsic; original; hallucination; et al; et; al; text; translation; says; original text; hallucinations; vaccine; generation; doesn; summaries; information; errors; bot; dialogue
https://www.galileo.ai/blog/how-to-evaluate-llms-for-rag,statement; chainpoll; rag; context; ragas; immune; score; risk factors; subtilis; chatqa; oral; trulens; second case; case controlled; controlled study; llms; study; gut; mucosal; model
https://www.galileo.ai/blog/mastering-agents-evaluating-ai-agents,self reflection; reflection; agents; self; agent; block; planning; planbench; self evaluation; evaluation; state; manipulation; capabilities; ai; function; calling; complex; plan; like; multiple
https://www.galileo.ai/blog/autogen-multi-agent,agent; multi agent; autogen; multi; agent systems; systems; distributed; advanced; management; implementation patterns; state management; agent frameworks; state; monitoring; agents; agent networks; implementing multi; performance; patterns; ai
https://www.galileo.ai/blog/mastering-rag-llm-prompting-techniques-for-reducing-hallucinations,verification; documents; llama; noisy; retrieved; rag; response; emotional; retrieved documents; shot; questions; answer; model; prompt; baseline; information; identity; llms; original; prompts
https://www.galileo.ai/blog/multimodal-llm-guide-evaluation,multimodal; modalities; multimodal llms; mllm; mllms; visual; challenge; clip; performance; models; model; vision; alignment; llms; architecture; cross; text; pretrained; attention; different modalities
https://www.galileo.ai/blog/nvidia-data-flywheel-for-de-risking-agentic-ai,nvidia; nemo; nvidia nemo; data flywheel; flywheel; agentic; agent; ai data; tool selection; microservices; tool; ai; galileo; data; agents; selection; model; cisco; stage; guardrails
https://www.galileo.ai/blog/introducing-continuous-learning-with-human-feedback,clhf; metrics; galileo platform; metric; platform; feedback; tailored; prompts; evaluation; domain expertise; breakthrough; human; reinforcement; domain; prompt; explanation; qualitative; select; generic; click
https://www.galileo.ai/blog/bleu-metric-ai-evaluation,bleu; bleu metric; translation; translations; candidate; evaluation; metric; grams; reference; penalty; score; translation systems; jump; fox; lazy; references; machine; machine translation; brown; lazy dog
https://www.galileo.ai/blog/rouge-ai,rouge; ai; ai generated; generated text; text; generated; rouge metrics; word; human written; developers; human; metrics; like; ai outputs; words; written; outputs; itâs; translations; smarter
https://www.galileo.ai/blog/agntcy-open-collective-multi-agent-standardization,agntcy; agents; agent; agentic; infrastructure; compose; protocol; collective; acp; multi; open; connect; discover; cisco; specification; standard; frameworks; github com; internet; state management
https://www.galileo.ai/blog/precision-recall-ai-evaluation,recall; precision recall; precision; pr; curve; curves; model; pr curve; pr curves; false; performance; positives; evaluation; imbalanced datasets; false positives; classifiers; thresholds; spam; auc; detection
https://www.galileo.ai/blog/f1-score-ai-evaluation-precision-recall,f1; f1 score; score; recall; class; precision; precision recall; false; positives; classes; false positives; imbalanced datasets; model; imbalanced; weighted; ai; positives false; 80; fraud; model performance
https://www.galileo.ai/blog/a-field-guide-to-ai-agents,agents; reasoning; level; think; react; digital; ai agents; ai; enhanced; tasks; self; memory; agent; combine; youâve; robots; self reflection; workflows; multi; ultimate
https://www.galileo.ai/blog/ai-agentic-workflows,agentic; agentic workflows; workflows; throughput; agentic ai; agent; ai; data; resource; parallel execution; protocols; high throughput; parallel; state management; systems; data processing; ai workflows; monitoring; high; maintaining
https://www.galileo.ai/blog/deploying-generative-ai-at-enterprise-scale-navigating-challenges-and-unlocking-potential,genai; ai; costs; businesses; models; open source; sanyal; open; cost; systems; source; evaluation; performance; companies; source models; solid; inference costs; cost management; inference; businesses need
https://www.galileo.ai/blog/how-ai-agents-are-revolutionizing-human-interaction,ai; twilio; agents; human; ai assistants; ai agents; humans; assistants; tasks; thereâs; ai systems; ai human; platform; systems; businesses; channels; personalization; roles; developers; interaction
https://www.galileo.ai/blog/introducing-agentic-evaluations,agentic; agents; agentic evaluations; final action; action; cost latency; evaluations; agent; cost; final; tool; llm; tool use; agent specific; individual; hood; metrics; developers; apps; specific metrics
https://www.galileo.ai/blog/functional-correctness-modern-ai,functional correctness; correctness; functional; ai; correctness ai; trade; evaluation; ai systems; systems; vs; trade offs; offs; maintaining; metrics; traditional; quality; evaluation frameworks; data; temporal; drift
https://www.galileo.ai/blog/best-practices-for-ai-model-validation-in-machine-learning,validation; model validation; model; data; cross validation; overfitting; validation processes; performance; cross; model performance; features; ai; tools; fold; models; ai models; training; metrics; unseen; synthetic
https://www.galileo.ai/blog/agentic-rag-integration-ai-architecture,agentic rag; agentic; rag; retrieval; rag systems; agents; information; systems; agent; query; retrieved; generation; data; retrieval generation; components; performance; retrieval quality; filtering; specialized; layer
https://www.galileo.ai/blog/ai-fluency,ai; ai fluency; fluency; fluent; ai tools; teams; learning; skills; technologies; data; organization; systems; business; ethical; benefits; understanding; cross functional; initiatives; decision making; use ai
https://www.galileo.ai/blog/ready-for-regulation-preparing-for-the-eu-ai-act,quality management; risk ai; management; risk; ai; procedures; high risk; eu; act; eu ai; ai act; systems; compliance; quality; companies; person; ai systems; data; assessment; technical documentation
https://www.galileo.ai/blog/evaluating-generative-ai-overcoming-challenges-in-a-complex-landscape,ai; generative ai; generative; software; ai hallucinations; evaluation; hallucinations; systems; humans; evaluating; book; human; chatterji; traditional software; metrics; human loop; donât; itâs; builders; ai agents
https://www.galileo.ai/blog/understanding-llm-observability-best-practices-and-tools,llm observability; llm; observability; observable; monitoring; llm systems; metrics; effective llm; performance; visibility; incident; systems; step; outputs; architectures; data; prompt; quality; like; output quality
